lon,lat,elev,agebp,tanom_jja,tanom_jja_er
-8.808889,38.071111,2,5069,-5.375,1.76857
-8.808889,38.071111,2,5123,-4.2375,2.50482
-8.808889,38.071111,2,5230,-5.725,1.70273
-8.808889,38.071111,2,5445,-4.2625,2.94615
-8.808889,38.071111,2,5552,-4.2,2.05565
-8.808889,38.071111,2,5659,-3.8,2.64467
-8.808889,38.071111,2,5767,-5.4875,2.01313
-8.808889,38.071111,2,5874,-4.65,2.24944
-8.808889,38.071111,2,5981,-4.2125,2.06428
-8.808889,38.071111,2,6089,-3.175,3.60743
-8.808889,38.071111,2,6142,-4.4625,2.07291
-8.808889,38.071111,2,6200,-5.175,1.78065
-8.808889,38.071111,2,6333,-5.4625,1.97263
-8.808889,38.071111,2,6600,-4.5375,3.00473
-8.808889,38.071111,2,6733,-4.85,2.53321
-8.808889,38.071111,2,6866,-5.3875,2.34365
-8.808889,38.071111,2,6999,-4.15,2.9423
-8.808889,38.071111,2,7132,-2.025,3.80366
-8.808889,38.071111,2,7266,-3.2875,3.6306
-8.808889,38.071111,2,7399,-3.975,3.75186
-8.808889,38.071111,2,7532,-3.1625,3.19774
-8.808889,38.071111,2,7665,-3.325,3.62875
-8.808889,38.071111,2,7865,-4.3125,3.10917
-8.7725,38.304444,3,-120,0,0
-8.7725,38.304444,3,-70,0,0
-8.7725,38.304444,3,-30,0,0
-8.7725,38.304444,3,-10,0,0
-8.7725,38.304444,3,0,0,0
-8.7725,38.304444,3,65,-0.525,3.39947
-8.7725,38.304444,3,143,-1.9875,3.85725
-8.7725,38.304444,3,1535,-4.7,2.8254
-8.7725,38.304444,3,1548,-4.7,3.15866
-8.7725,38.304444,3,1555,-3.5625,2.86802
-8.7725,38.304444,3,1560,-5,3.18568
-8.7725,38.304444,3,1583,-5.825,3.0742
-8.7725,38.304444,3,1597,-4.9625,2.38384
-8.7725,38.304444,3,1610,-5.5,0.486973
-8.7725,38.304444,3,1612,-2.6,3.29502
-8.7725,38.304444,3,1622,-4.275,2.64075
-8.7725,38.304444,3,1635,-4.3125,2.99067
-8.7725,38.304444,3,1640,-5.825,0.866438
-8.7725,38.304444,3,1647,-4.2125,2.92694
-8.7725,38.304444,3,1660,-3.9,2.57294
-8.7725,38.304444,3,1668,-2.875,2.94072
-8.7725,38.304444,3,1676,-3.6,2.90172
-8.7725,38.304444,3,1697,-2.875,2.94072
-8.7725,38.304444,3,1706,-5.0625,1.25235
-8.7725,38.304444,3,1720,-3.6,2.90172
-8.7725,38.304444,3,1735,-5,2.56125
-8.7725,38.304444,3,1750,-3.7125,3.25376
-8.7725,38.304444,3,1765,-4.775,2.04433
-8.7725,38.304444,3,1779,-5.325,1.74417
-8.7725,38.304444,3,1794,-3.7375,2.86303
-8.7725,38.304444,3,1809,-3.9,2.57294
-8.7725,38.304444,3,1822,-4.7375,2.83193
-8.7725,38.304444,3,1838,-4.3625,3.39367
-8.7725,38.304444,3,1845,-4.4875,3.06008
-8.7725,38.304444,3,1856,-5.025,2.29891
-8.7725,38.304444,3,1901,-3.1625,3.07847
-8.7725,38.304444,3,1913,-2.7375,2.75055
-8.7725,38.304444,3,1952,-4.225,2.85545
-8.7725,38.304444,3,1960,-3.9,2.57294
-8.7725,38.304444,3,2016,-2.875,2.94072
-8.7725,38.304444,3,2065,-3.0875,2.89208
-8.7725,38.304444,3,2072,-3.7375,2.86303
-8.7725,38.304444,3,2128,-3.45,3.40378
-8.7725,38.304444,3,2156,-2.75,2.75474
-8.7725,38.304444,3,2179,-4.3875,2.83923
-8.7725,38.304444,3,2184,-3.625,1.64989
-8.7725,38.304444,3,2240,-2.4875,3.0343
-8.7725,38.304444,3,2279,-2.7125,2.69944
-8.7725,38.304444,3,2303,-3.6875,2.82915
-8.7725,38.304444,3,2319,-3.575,3.18018
-8.7725,38.304444,3,2358,-3.7125,2.92401
-8.7725,38.304444,3,2398,-3.5625,2.86802
-8.7725,38.304444,3,2437,-4.65,2.81222
-8.7725,38.304444,3,2477,-3.15,2.5746
-8.7725,38.304444,3,2516,-3.375,2.67301
-8.7725,38.304444,3,2519,-3.7375,2.86303
-8.7725,38.304444,3,2556,-3.875,2.45342
-8.7725,38.304444,3,2636,-3.875,2.45342
-8.7725,38.304444,3,2655,-3.7375,2.86303
-8.7725,38.304444,3,2717,-4.725,2.16778
-8.7725,38.304444,3,2746,-4.5875,1.8992
-8.7725,38.304444,3,2797,-3.85,2.43193
-8.7725,38.304444,3,2859,-3.7375,2.86303
-8.7725,38.304444,3,2878,-4.65,2.81222
-8.7725,38.304444,3,2958,-5.1125,1.28
-8.7725,38.304444,3,2972,-4.35,2.527
-8.7725,38.304444,3,3039,-3.4875,2.87474
-8.7725,38.304444,3,3086,-5.95,1.00854
-8.7725,38.304444,3,3119,-4.3125,2.99067
-8.7725,38.304444,3,3199,-3.1,2.55511
-8.7725,38.304444,3,3200,-4.2125,2.00388
-8.7725,38.304444,3,3313,-2.925,3.25829
-8.7725,38.304444,3,3948,-3.025,3.32856
-8.7725,38.304444,3,4754,-2.075,3.01603
-8.7725,38.304444,3,4801,-2.4875,3.01114
-8.7725,38.304444,3,4820,-3.45,3.14097
-8.7725,38.304444,3,4833,-5.475,2.52968
-8.7725,38.304444,3,4846,-3.325,3.01508
-8.7725,38.304444,3,4853,-1.6875,2.87821
-8.7725,38.304444,3,4860,-1.7875,3.0512
-8.7725,38.304444,3,4873,-2.55,3.42303
-8.7725,38.304444,3,5037,-2.8,3.26977
-8.7725,38.304444,3,5129,-2.8125,2.59088
-8.7725,38.304444,3,5179,-5.025,1.77341
-8.7725,38.304444,3,5219,-2.45,2.99285
-8.7725,38.304444,3,5297,-3.4875,2.76066
-8.7725,38.304444,3,5320,-2.75,2.68062
-8.7725,38.304444,3,5382,-2.025,2.98269
-8.7725,38.304444,3,5462,-3.2875,2.77769
-8.7725,38.304444,3,5509,-3.3625,2.61312
-8.7725,38.304444,3,5556,-3.05,2.5236
-8.7725,38.304444,3,5603,-2.175,2.82931
-8.7725,38.304444,3,5723,-3.975,2.73274
-8.7725,38.304444,3,5785,-4.2125,2.91373
-8.7725,38.304444,3,5971,-4.2125,2.91373
-8.7725,38.304444,3,6034,-3.6125,2.73205
-8.7725,38.304444,3,6096,-3.7,2.7537
-8.7725,38.304444,3,6220,-3.6625,2.13671
-8.7725,38.304444,3,6282,-3.325,2.05895
-8.7725,38.304444,3,6344,-3.325,2.05895
-8.7725,38.304444,3,6469,-3.275,2.01548
-8.7725,38.304444,3,6609,-5.425,0.638637
-8.7725,38.304444,3,6717,-4.3625,3.43924
-8.7725,38.304444,3,6780,-4.1875,2.47181
-8.7725,38.304444,3,6842,-4.2875,2.19769
-8.7725,38.304444,3,6982,-3.9375,2.98709
-8.7725,38.304444,3,7091,-2.95,2.88097
-8.7725,38.304444,3,7215,-4.4125,2.30864
-8.7725,38.304444,3,7258,-3.975,2.7799
-8.7725,38.304444,3,7355,-2.575,3.049
-8.7725,38.304444,3,7465,-5.0375,2.99139
-8.7725,38.304444,3,7597,-3.975,2.95864
-8.7725,38.304444,3,7730,-2.4375,2.5343
-8.7725,38.304444,3,7862,-3.475,2.57113
-8.7725,38.304444,3,7994,-2.4375,2.5343
-8.7725,38.304444,3,8127,-2.925,2.88333
-8.7725,38.304444,3,8325,-2.5875,3.12293
-8.771389,38.216944,2,0,-2.6875,3.43405
-8.771389,38.216944,2,6014,-3.625,3.63819
-8.770556,38.094444,8,-120,0,0
-8.770556,38.094444,8,-70,0,0
-8.770556,38.094444,8,-30,0,0
-8.770556,38.094444,8,-10,0,0
-8.770556,38.094444,8,0,0,0
-8.770556,38.094444,8,57,-0.25,3.00856
-8.770556,38.094444,8,115,-1.3125,3.32799
-8.770556,38.094444,8,172,-0.637501,3.30235
-8.770556,38.094444,8,230,-1.775,3.4784
-8.770556,38.094444,8,287,-1.9125,3.43613
-8.770556,38.094444,8,316,-1.025,3.66089
-8.770556,38.094444,8,344,0.574999,2.37772
-8.770556,38.094444,8,373,-1.35,3.74395
-8.770556,38.094444,8,402,-1.025,3.66089
-8.770556,38.094444,8,430,-0.637501,3.30235
-8.770556,38.094444,8,459,-1.575,3.41206
-8.770556,38.094444,8,488,-0.4125,2.98493
-8.770556,38.094444,8,545,-0.112501,2.84878
-8.770556,38.094444,8,603,-0.1875,3.07824
-8.770556,38.094444,8,1479,-3.325,3.58917
-8.770556,38.094444,8,1611,-5.275,3.38684
-8.770556,38.094444,8,1874,0.15,2.98377
-8.770556,38.094444,8,2005,-0.25,2.83045
-8.770556,38.094444,8,2137,0.25,2.06951
-8.770556,38.094444,8,2532,-5.6,3.36919
-8.770556,38.094444,8,2795,-5.8125,2.04271
-8.770556,38.094444,8,2926,-5.525,2.04083
-8.770556,38.094444,8,3058,-5.325,2.71491
-8.770556,38.094444,8,3190,-5.2,3.06361
-8.770556,38.094444,8,3321,-5.3,1.70378
-8.770556,38.094444,8,3453,-3.6875,3.0838
-8.770556,38.094444,8,3584,-5.525,2.04083
-8.770556,38.094444,8,3716,-4.5,2.3164
-8.770556,38.094444,8,3847,-3.925,2.45691
-8.770556,38.094444,8,3979,-5.3625,1.77437
-8.770556,38.094444,8,4111,-4.125,2.42355
-8.770556,38.094444,8,4242,-5.6,2.07984
-8.770556,38.094444,8,4374,-5.475,2.04782
-8.770556,38.094444,8,4505,-4.25,2.52813
-8.770556,38.094444,8,4637,-4.1,2.40476
-8.770556,38.094444,8,4768,-5.6,2.07984
-8.770556,38.094444,8,4900,-5.1125,1.62958
-8.770556,38.094444,8,5032,-5.3625,1.75982
-8.770556,38.094444,8,5163,-3.675,2.79272
-8.770556,38.094444,8,5295,-4.9,2.7826
-8.770556,38.094444,8,5426,-4.725,2.59436
-8.770556,38.094444,8,5558,-3.85,3.26321
-8.770556,38.094444,8,5689,-3.55,2.90074
-8.770556,38.094444,8,5821,-4.875,2.56111
-8.770556,38.094444,8,5953,-3.2875,2.67124
-8.770556,38.094444,8,6084,-3.9375,3.40123
-8.741944,38.314444,3,-120,0,0
-8.741944,38.314444,3,-70,0,0
-8.741944,38.314444,3,-30,0,0
-8.741944,38.314444,3,-10,0,0
-8.741944,38.314444,3,0,0,0
-8.741944,38.314444,3,97,-0.862499,3.03076
-8.741944,38.314444,3,129,-1.4625,3.56368
-8.741944,38.314444,3,179,-4.875,2.9016
-8.741944,38.314444,3,223,-4.95,3.07803
-8.741944,38.314444,3,276,-4,2.57294
-8.741944,38.314444,3,2256,-5.1375,2.41598
-8.741944,38.314444,3,2313,-5.8,1.47455
-8.741944,38.314444,3,2390,-5.1875,2.42395
-8.741944,38.314444,3,2771,-5.0125,2.93425
-8.741944,38.314444,3,2810,-5.7625,1.94344
-8.741944,38.314444,3,2843,-5.475,1.75886
-8.741944,38.314444,3,3108,-4.3375,2.94373
-8.741944,38.314444,3,3311,-4.5625,3.04769
-8.741944,38.314444,3,3332,-4.3375,2.94373
-8.741944,38.314444,3,3408,-5.1375,2.43013
-8.741944,38.314444,3,3520,-5.1,2.56125
-8.741944,38.314444,3,3659,-5.65,2.0445
-8.741944,38.314444,3,3940,-5.5625,1.77437
-8.741944,38.314444,3,4086,-5.1,2.2891
-8.741944,38.314444,3,4288,-5.375,2.60535
-8.741944,38.314444,3,4470,-4.4125,2.99067
-8.741944,38.314444,3,4706,-4.5375,3.0251
-8.741944,38.314444,3,4793,-3.75,3.20803
-8.741944,38.314444,3,4842,-4.55,3.04209
-8.741944,38.314444,3,4910,-3.725,3.21236
-8.741944,38.314444,3,5054,-4.55,3.04209
-8.741944,38.314444,3,5177,-3.7625,3.21645
-8.741944,38.314444,3,5298,-2.975,2.26258
-8.741944,38.314444,3,5383,-2.4,2.77952
-8.741944,38.314444,3,5510,-0.737499,3.66331
-8.741944,38.314444,3,5589,-1.225,3.1445
-8.741944,38.314444,3,5755,-2.225,3.02218
-8.741944,38.314444,3,6071,-0.262499,3.93589
-8.733333,39.116667,3,-120,0,0
-8.733333,39.116667,3,-70,0,0
-8.733333,39.116667,3,-30,0,0
-8.733333,39.116667,3,-10,0,0
-8.733333,39.116667,3,0,-1.9375,2.50139
-8.733333,39.116667,3,0,0,0
-8.733333,39.116667,3,1553,-0.137499,2.69758
-8.733333,39.116667,3,1741,-1.2875,3.11835
-8.733333,39.116667,3,2285,-2.6,2.97754
-8.733333,39.116667,3,2891,-5.1375,2.86802
-8.733333,39.116667,3,3073,-0.612499,3.14799
-8.733333,39.116667,3,3235,-3.4375,1.78801
-8.733333,39.116667,3,3477,1.325,2.32425
-8.733333,39.116667,3,3639,2.725,1.51257
-8.733333,39.116667,3,3800,1.3375,2.67258
-8.733333,39.116667,3,4447,-2.75,3.95474
-8.733333,39.116667,3,4770,-3.8375,2.25954
-8.733333,39.116667,3,5315,-0.9625,3.45334
-8.733333,39.116667,3,5618,-0.625,2.6959
-8.733333,39.116667,3,6305,-1.275,2.69749
-8.733333,39.116667,3,6628,-1.15,2.59119
-8.733333,39.116667,3,6790,-2.9,3.43927
-8.733333,39.116667,3,6830,-2.3625,3.23726
-8.733333,39.116667,3,6952,-5.0125,3.49016
-8.733333,39.116667,3,7133,-5.1125,2.898
-8.733333,39.116667,3,7275,-0.424999,2.14326
-8.733333,39.116667,3,7598,-0.512499,2.33571
-8.733333,39.116667,3,7739,-0.987499,2.91814
-8.733333,39.116667,3,7821,0.425001,2.48294
-8.733333,39.116667,3,7832,-2.0375,2.77691
-8.733333,39.116667,3,7837,-0.787498,2.8901
-8.733333,39.116667,3,7843,-0.15,3.46699
-8.733333,39.116667,3,7879,-3.15,3.69749
-8.733333,39.116667,3,7887,-1.4125,2.96042
-8.733333,39.116667,3,7898,-4.2875,2.65192
-8.733333,39.116667,3,7909,-5.575,2.74421
-8.733333,39.116667,3,7920,0.112501,3.25596
-8.733333,39.116667,3,7931,-2.2125,2.89603
-8.733333,39.116667,3,7953,-2.675,3.18736
-8.733333,39.116667,3,7962,-1.9625,3.17937
-8.733333,39.116667,3,7975,-2.6875,3.59183
-8.733333,39.116667,3,7986,-5.225,3.79163
-8.733333,39.116667,3,8019,-1.775,3.72396
-8.733333,39.116667,3,8031,-3.8,2.68435
-8.733333,39.116667,3,8044,-2.7125,3.45974
-8.733333,39.116667,3,8053,-1.2875,3.23748
-8.733333,39.116667,3,8064,0.5,3.79887
-8.733333,39.116667,3,8086,-3.625,3.0335
-8.733333,39.116667,3,8097,-0.0249996,3.82053
-8.733333,39.116667,3,8119,-2.1875,3.36683
-8.733333,39.116667,3,8127,-0.849998,3.82174
-8.733333,39.116667,3,8141,-1.9875,2.67498
-8.733333,39.116667,3,8148,-1.925,3.11987
-8.083333,41.966667,900,-120,0,0
-8.083333,41.966667,900,-70,0,0
-8.083333,41.966667,900,-30,0,0
-8.083333,41.966667,900,-10,0,0
-8.083333,41.966667,900,0,-2.0625,1.4851
-8.083333,41.966667,900,0,0,0
-8.083333,41.966667,900,5845,-0.825001,1.48877
-7.705833,40.2825,1600,-120,0,0
-7.705833,40.2825,1600,-70,0,0
-7.705833,40.2825,1600,-30,0,0
-7.705833,40.2825,1600,-10,0,0
-7.705833,40.2825,1600,0,0,0
-7.705833,40.2825,1600,0,4.925,3.43168
-7.705833,40.2825,1600,6083,0.55,1.92131
-7.636111,40.362778,1650,-120,0,0
-7.636111,40.362778,1650,-70,0,0
-7.636111,40.362778,1650,-30,0,0
-7.636111,40.362778,1650,-10,0,0
-7.636111,40.362778,1650,0,0,0
-7.636111,40.362778,1650,0,5.85,2.98041
-7.636111,40.362778,1650,38.22,5.2125,3.88088
-7.636111,40.362778,1650,76.44,4.2625,3.44713
-7.636111,40.362778,1650,152.88,4.2625,3.44713
-7.636111,40.362778,1650,191.1,2.65,3.10943
-7.636111,40.362778,1650,229.32,4.7625,3.63473
-7.636111,40.362778,1650,267.54,2.625,3.07838
-7.636111,40.362778,1650,305.76,4.1625,3.71481
-7.636111,40.362778,1650,382.21,4.7625,3.63473
-7.636111,40.362778,1650,458.65,3.3125,3.57429
-7.636111,40.362778,1650,611.53,0.475,3.02737
-7.636111,40.362778,1650,726.2,0.7375,2.02268
-7.636111,40.362778,1650,764.42,0.225,1.56365
-7.636111,40.362778,1650,815.68,-0.825,1.17321
-7.636111,40.362778,1650,1229.31,0.8875,1.23917
-7.636111,40.362778,1650,1436.13,-0.3625,2.17514
-7.636111,40.362778,1650,1746.36,0,2.02767
-7.636111,40.362778,1650,1953.18,0.1125,1.3174
-7.636111,40.362778,1650,2160,0.5125,1.03156
-7.636111,40.362778,1650,2366.81,0.5,1.0184
-7.636111,40.362778,1650,2780.45,0.6375,1.45203
-7.636111,40.362778,1650,2987.27,0.2,1.39284
-7.636111,40.362778,1650,3194.09,1.7125,2.75393
-7.636111,40.362778,1650,3297.5,-0.0249996,1.3339
-7.636111,40.362778,1650,3400.9,0.375,1.37815
-7.636111,40.362778,1650,3566,0.8875,1.01198
-7.636111,40.362778,1650,3668.52,0.8875,1.90221
-7.636111,40.362778,1650,3771.04,0.5125,1.32712
-7.636111,40.362778,1650,3976.07,0.825,2.25879
-7.636111,40.362778,1650,4181.11,1.9375,2.5196
-7.636111,40.362778,1650,4283.63,1.0875,1.98813
-7.636111,40.362778,1650,4488.66,1.8875,1.84889
-7.636111,40.362778,1650,4591.18,1.25,1.91982
-7.636111,40.362778,1650,4796.22,0.3,0.787401
-7.636111,40.362778,1650,4847.48,-0.15,2.19935
-7.636111,40.362778,1650,4898.74,-0.7125,1.76428
-7.636111,40.362778,1650,5026.19,-0.125,2.23974
-7.636111,40.362778,1650,5178.59,0.3125,1.03017
-7.636111,40.362778,1650,5330.99,0.4125,1.20764
-7.636111,40.362778,1650,5483.39,0.6875,1.43869
-7.636111,40.362778,1650,5635.78,0.4875,1.15565
-7.636111,40.362778,1650,5788.18,1.1125,1.14821
-7.636111,40.362778,1650,5864.38,-0.4375,1.21177
-7.636111,40.362778,1650,6092.97,2.2,0.680336
-7.636111,40.362778,1650,6245.37,0.6375,1.86696
-7.636111,40.362778,1650,6397.77,2.0375,0.750119
-7.636111,40.362778,1650,7159.76,2.275,0.70051
-7.636111,40.362778,1650,7464.55,2.225,1.05119
-7.636111,40.362778,1650,8378.93,1.2625,1.84386
-7.636111,40.362778,1650,9963.86,2.3375,2.50994
-7.636111,40.362778,1650,10207.7,1.2375,1.88448
-7.636111,40.362778,1650,10512.5,3.9625,1.48222
-7.636111,40.362778,1650,10817.3,3.2,1.89209
-7.636111,40.362778,1650,11122.1,1.7875,2.17875
-7.636111,40.362778,1650,11426.9,1.9125,4.73511
-7.636111,40.362778,1650,11731.7,1.525,1.19851
-7.636111,40.362778,1650,11884.1,3.2625,4.95117
-7.636111,40.362778,1650,12188.9,1.4125,2.30306
-7.636111,40.362778,1650,12341.3,1.0125,3.70692
-7.636111,40.362778,1650,12493.7,0.925,1.20327
-7.576389,40.341667,1405,-120,0,0
-7.576389,40.341667,1405,-70,0,0
-7.576389,40.341667,1405,-30,0,0
-7.576389,40.341667,1405,-10,0,0
-7.576389,40.341667,1405,0,0,0
-7.576389,40.341667,1405,0,2.1625,3.46779
-7.576389,40.341667,1405,6033,-1.4625,2.01561
-7.576389,40.341667,1409,-120,0,0
-7.576389,40.341667,1409,-70,0,0
-7.576389,40.341667,1409,-30,0,0
-7.576389,40.341667,1409,-10,0,0
-7.576389,40.341667,1409,0,0,0
-7.576389,40.341667,1409,0.08,2.3125,3.33485
-7.576389,40.341667,1409,5.64,2.6625,3.59442
-7.576389,40.341667,1409,11.2,1.0625,3.22443
-7.576389,40.341667,1409,16.77,1.325,3.90704
-7.576389,40.341667,1409,22.33,0.699999,0.918073
-7.576389,40.341667,1409,27.9,1.6125,3.76238
-7.576389,40.341667,1409,33.46,0.5625,1.24205
-7.576389,40.341667,1409,39.02,1.7375,3.70981
-7.576389,40.341667,1409,55.71,1.475,3.857
-7.576389,40.341667,1409,61.28,-1.35,2.08189
-7.576389,40.341667,1409,66.84,-1.3125,2.03641
-7.576389,40.341667,1409,72.4,-1.425,1.80297
-7.576389,40.341667,1409,77.97,-2.15,1.44024
-7.576389,40.341667,1409,83.53,-2.3125,1.38918
-7.576389,40.341667,1409,103,0,1.23172
-7.576389,40.341667,1409,108.57,-0.900001,1.82678
-7.576389,40.341667,1409,111.35,1.35,3.89798
-7.576389,40.341667,1409,114.13,0.299999,1.00143
-7.576389,40.341667,1409,116.91,-1.3875,2.09655
-7.576389,40.341667,1409,128.04,-1.225,1.70859
-7.576389,40.341667,1409,135,-2.225,1.79344
-7.576389,40.341667,1409,253.33,-2.8375,0.763334
-7.576389,40.341667,1409,371.66,-2.15,1.44024
-7.576389,40.341667,1409,490,-2.5875,1.0723
-7.576389,40.341667,1409,608.33,-2.5625,1.05957
-7.576389,40.341667,1409,726.66,-2.25,1.78486
-7.576389,40.341667,1409,845,-1.825,1.2848
-7.576389,40.341667,1409,965,-2.325,1.15604
-7.576389,40.341667,1409,1085,-2.3875,1.03846
-7.576389,40.341667,1409,1205,-2.2375,1.30377
-7.576389,40.341667,1409,1325,-2.5,0.87831
-7.576389,40.341667,1409,1325.62,-3.05,1.47842
-7.576389,40.341667,1409,1326.25,-3.025,1.46068
-7.576389,40.341667,1409,1326.87,-2.5,1.16986
-7.576389,40.341667,1409,1327.5,-2.3375,1.16489
-7.576389,40.341667,1409,1328.12,-2.375,2.10696
-7.576389,40.341667,1409,1328.75,-2.5,0.87831
-7.576389,40.341667,1409,1329.37,-3.05,1.47842
-7.576389,40.341667,1409,1330,-2.05,2.18501
-7.576389,40.341667,1409,1346.92,-2.675,1.80772
-7.576389,40.341667,1409,1363.84,-2.5,0.87831
-7.576389,40.341667,1409,1380.76,-1.3,1.06904
-7.576389,40.341667,1409,1397.69,-2.1125,1.0829
-7.576389,40.341667,1409,1414.61,-2.5,0.87831
-7.576389,40.341667,1409,1431.53,-2.5,0.87831
-7.576389,40.341667,1409,1448.46,-2.5,0.87831
-7.576389,40.341667,1409,1465.38,-2.5,0.87831
-7.576389,40.341667,1409,1482.3,-2.325,1.15604
-7.576389,40.341667,1409,1499.23,-2.325,1.15604
-7.576389,40.341667,1409,1516.15,-2.05,2.18501
-7.576389,40.341667,1409,1533.07,-2.2,1.0057
-7.576389,40.341667,1409,1550,-2.675,0.856488
-7.576389,40.341667,1409,1638.57,-1.0625,1.30048
-7.576389,40.341667,1409,1727.14,-1.5625,1.18193
-7.576389,40.341667,1409,1815.71,-1.55,1.23172
-7.576389,40.341667,1409,1904.28,-1.0625,1.30048
-7.576389,40.341667,1409,1992.85,-1.55,1.23172
-7.576389,40.341667,1409,2081.42,-1.0625,1.30048
-7.576389,40.341667,1409,2170,-1.0625,1.30048
-7.576389,40.341667,1409,2234.28,-1.0625,1.30048
-7.576389,40.341667,1409,2298.57,-1.2625,1.37523
-7.576389,40.341667,1409,2362.85,-1.9625,1.30377
-7.576389,40.341667,1409,2427.14,-1.2625,1.37523
-7.576389,40.341667,1409,2491.42,-1.2,1.71381
-7.576389,40.341667,1409,2555.71,-1.55,1.23172
-7.576389,40.341667,1409,2620,-1.55,1.23172
-7.576389,40.341667,1409,2630.62,-1.0625,1.30048
-7.576389,40.341667,1409,2641.25,-1.55,1.23172
-7.576389,40.341667,1409,2651.87,-1.55,1.23172
-7.576389,40.341667,1409,2662.5,-1.9625,1.30377
-7.576389,40.341667,1409,2673.12,-1.9625,1.30377
-7.576389,40.341667,1409,2683.75,-2.1,1.08759
-7.576389,40.341667,1409,2694.37,-1.9625,1.30377
-7.576389,40.341667,1409,2705,-2.675,0.856488
-7.576389,40.341667,1409,2765.71,-2.675,0.856488
-7.576389,40.341667,1409,2826.42,-2.5,0.899206
-7.576389,40.341667,1409,2887.14,-1.875,0.903564
-7.576389,40.341667,1409,2947.85,-1.9625,1.30377
-7.576389,40.341667,1409,3008.57,-2.2375,0.969444
-7.576389,40.341667,1409,3069.28,-2.1875,1.01198
-7.576389,40.341667,1409,3130,-1.55,1.23172
-7.576389,40.341667,1409,3190.71,-1.65,1.14518
-7.576389,40.341667,1409,3251.42,-1.325,1.33604
-7.576389,40.341667,1409,3312.14,-2.225,0.957303
-7.576389,40.341667,1409,3372.85,-2.1125,1.0829
-7.576389,40.341667,1409,3433.57,-2.225,0.957303
-7.576389,40.341667,1409,3555,-2.4,1.75092
-7.576389,40.341667,1409,3625,-2.6875,1.72
-7.576389,40.341667,1409,3695,-1.55,1.56753
-7.576389,40.341667,1409,3765,-2.1125,1.07363
-7.576389,40.341667,1409,3835,-1.7,2.15141
-7.576389,40.341667,1409,3905,-1.6875,1.75128
-7.576389,40.341667,1409,3975,-2.2375,1.732
-7.576389,40.341667,1409,4045,-2.275,1.72937
-7.576389,40.341667,1409,4115,-1.6125,1.41263
-7.576389,40.341667,1409,4185,-2.05,2.00855
-7.576389,40.341667,1409,4255,-2.725,1.3339
-7.576389,40.341667,1409,4325,-1.9,1.55104
-7.576389,40.341667,1409,4395,-2.45,1.85241
-7.576389,40.341667,1409,4465,-2.4375,1.87307
-7.576389,40.341667,1409,4523.52,-2.15,1.77925
-7.576389,40.341667,1409,4570.58,-1.75,1.86471
-7.576389,40.341667,1409,4617.64,-1.8375,2.13805
-7.576389,40.341667,1409,4664.7,-3.2875,2.43981
-7.576389,40.341667,1409,4711.76,-2.1875,2.0497
-7.576389,40.341667,1409,4758.82,-2.8,1.59105
-7.576389,40.341667,1409,4805.88,-2.85,1.49857
-7.576389,40.341667,1409,4852.94,-2.5875,1.62695
-7.576389,40.341667,1409,4900,-2.375,1.25442
-7.576389,40.341667,1409,4930,-2.1,1.16741
-7.576389,40.341667,1409,4960,-2.6375,1.6124
-7.576389,40.341667,1409,4990,-2.45,1.62481
-7.576389,40.341667,1409,5020,-2.4625,1.42822
-7.576389,40.341667,1409,5050,-1.95,1.017
-7.576389,40.341667,1409,5080,-2.025,1.36146
-7.576389,40.341667,1409,5110,-2.525,1.59172
-7.576389,40.341667,1409,5140,-1.525,1.86375
-7.576389,40.341667,1409,5170,-2.525,1.59172
-7.576389,40.341667,1409,5200,-2.55,1.77844
-7.576389,40.341667,1409,5230,-2.85,1.49857
-7.576389,40.341667,1409,5260,-2.4,1.59015
-7.576389,40.341667,1409,5342.14,-2.0875,0.907803
-7.576389,40.341667,1409,5424.28,-2.9875,1.12305
-7.576389,40.341667,1409,5506.42,-2.5,0.899206
-7.576389,40.341667,1409,5588.57,-1.775,1.31882
-7.576389,40.341667,1409,5670.71,-2.15,0.910259
-7.576389,40.341667,1409,5752.85,-2.2375,0.969444
-7.576389,40.341667,1409,5835,-2.025,1.39258
-7.576389,40.341667,1409,5910.55,-1.875,1.22212
-7.576389,40.341667,1409,5986.11,-1.8875,1.23686
-7.576389,40.341667,1409,6061.66,-1.85,1.85626
-7.576389,40.341667,1409,6137.22,-1.9125,0.685435
-7.576389,40.341667,1409,6212.77,-1.6125,2.06635
-7.576389,40.341667,1409,6288.33,-2.7375,1.57202
-7.576389,40.341667,1409,6363.88,-1.625,1.13735
-7.576389,40.341667,1409,6439.44,-2.6875,1.72
-7.576389,40.341667,1409,6515,-1.4375,1.9928
-7.576389,40.341667,1409,6610.83,-1.575,2.11643
-7.576389,40.341667,1409,6706.66,-2.2125,1.88864
-7.576389,40.341667,1409,6802.5,-1.95,1.69537
-7.576389,40.341667,1409,6898.33,-2.35,1.75092
-7.576389,40.341667,1409,6994.16,-2.1375,1.9168
-7.576389,40.341667,1409,7090,-2.0375,1.8055
-7.576389,40.341667,1409,7117.66,-2.2625,1.56656
-7.576389,40.341667,1409,7145.33,-2.05,2.03751
-7.576389,40.341667,1409,7173,-1.7875,1.73324
-7.576389,40.341667,1409,7200.66,-1.375,1.42202
-7.576389,40.341667,1409,7228.33,-2.275,1.54527
-7.576389,40.341667,1409,7256,-2.275,1.54527
