lon,lat,elev,agebp,tanom_djf,tanom_djf_er
-8.7725,38.304444,3,1660,-7.25,2.76043
-8.7725,38.304444,3,1668,-5.75,3.41886
-8.7725,38.304444,3,1676,-6.6,4.09843
-8.7725,38.304444,3,1697,-5.75,3.41886
-8.7725,38.304444,3,1706,-7.3375,1.09536
-8.7725,38.304444,3,1720,-7.5625,3.14776
-8.7725,38.304444,3,1725,-6.175,4.60334
-8.7725,38.304444,3,1735,-7.2,2.16333
-8.7725,38.304444,3,1779,-7.95,1.69958
-8.7725,38.304444,3,1809,-7.25,2.76043
-8.7725,38.304444,3,1845,-7.625,1.84526
-8.7725,38.304444,3,1856,-6.6625,1.11604
-8.7725,38.304444,3,1901,-5.925,3.67841
-8.7725,38.304444,3,1913,-5.625,3.26442
-8.7725,38.304444,3,1952,-7.1875,2.68883
-8.7725,38.304444,3,1960,-7.25,2.76043
-8.7725,38.304444,3,2016,-5.9625,3.64336
-8.7725,38.304444,3,2065,-6.425,2.09677
-8.7725,38.304444,3,2072,-7.35,4.82671
-8.7725,38.304444,3,2156,-5.6875,3.32928
-8.7725,38.304444,3,2179,-6.8625,3.59878
-8.7725,38.304444,3,2184,-6.075,3.23143
-8.7725,38.304444,3,2240,-4.8375,3.98065
-8.7725,38.304444,3,2279,-5.8125,3.29607
-8.7725,38.304444,3,2303,-6.8375,4.40063
-8.7725,38.304444,3,2358,-7.725,3.82912
-8.7725,38.304444,3,2398,-7.2,2.74434
-8.7725,38.304444,3,2477,-6.725,2.5387
-8.7725,38.304444,3,2516,-6.6125,2.35338
-8.7725,38.304444,3,2519,-7.35,4.82671
-8.7725,38.304444,3,2655,-7.35,4.82671
-8.7725,38.304444,3,2859,-7.35,4.82671
-8.7725,38.304444,3,3039,-6.275,3.71166
-8.7725,38.304444,3,3199,-6.0125,3.44443
-8.7725,38.304444,3,3200,-7.3,2.22967
-8.7725,38.304444,3,3313,-7.0125,1.39738
-8.7725,38.304444,3,3948,-7.05,1.43527
-8.7725,38.304444,3,4754,-6.9125,1.72415
-8.7725,38.304444,3,4801,-7.225,1.63511
-8.7725,38.304444,3,4820,-7.4625,1.25121
-8.7725,38.304444,3,4833,-6.55,1.95959
-8.7725,38.304444,3,4846,-7.375,1.23259
-8.7725,38.304444,3,4853,-6.8375,1.67838
-8.7725,38.304444,3,4860,-6.95,1.58835
-8.7725,38.304444,3,4873,-6.925,1.56365
-8.7725,38.304444,3,5037,-6.8125,1.64702
-8.7725,38.304444,3,5129,-7.25,1.31909
-8.7725,38.304444,3,5179,-7.2125,1.00348
-8.7725,38.304444,3,5219,-7.225,1.63511
-8.7725,38.304444,3,5297,-6.7125,2.42807
-8.7725,38.304444,3,5320,-6.7375,2.25194
-8.7725,38.304444,3,5382,-6.9,1.71548
-8.7725,38.304444,3,5462,-6.8125,2.28062
-8.7725,38.304444,3,5509,-6.5875,2.2668
-8.7725,38.304444,3,5556,-6.5875,2.23507
-8.7725,38.304444,3,5603,-7.0375,2.75678
-8.7725,38.304444,3,5723,-7.0375,2.63815
-8.7725,38.304444,3,5785,-7.2875,3.01161
-8.7725,38.304444,3,5971,-7.2875,3.01161
-8.7725,38.304444,3,6034,-6.2875,2.06705
-8.7725,38.304444,3,6096,-7.1625,1.20112
-8.7725,38.304444,3,6220,-6.9375,2.13337
-8.7725,38.304444,3,6282,-7,4.34544
-8.7725,38.304444,3,6344,-7,4.34544
-8.7725,38.304444,3,6469,-6.2875,3.49221
-8.7725,38.304444,3,6780,-5.9,4.44329
-8.7725,38.304444,3,6842,-7.075,4.09695
-8.7725,38.304444,3,6982,-5.075,4.23851
-8.7725,38.304444,3,7091,-6.2125,4.50981
-8.7725,38.304444,3,7215,-7.0625,4.09911
-8.7725,38.304444,3,7258,-6.6375,3.64768
-8.7725,38.304444,3,7355,-6.75,4.19489
-8.7725,38.304444,3,7730,-7.525,1.80377
-8.7725,38.304444,3,7994,-7.525,1.80377
-8.7725,38.304444,3,8127,-7.9625,2.92913
-8.770556,38.094444,8,-120,0,0
-8.770556,38.094444,8,-70,0,0
-8.770556,38.094444,8,-30,0,0
-8.770556,38.094444,8,-10,0,0
-8.770556,38.094444,8,0,0,0
-8.770556,38.094444,8,57,-3.975,2.89421
-8.770556,38.094444,8,115,-6.05,3.2107
-8.770556,38.094444,8,172,-6.425,3.65816
-8.770556,38.094444,8,230,-7.3375,3.95941
-8.770556,38.094444,8,287,-6.975,3.94163
-8.770556,38.094444,8,316,-6.5375,3.80186
-8.770556,38.094444,8,344,-5.7125,3.19752
-8.770556,38.094444,8,373,-6,4.19047
-8.770556,38.094444,8,402,-6.5375,3.80186
-8.770556,38.094444,8,430,-6.425,3.65816
-8.770556,38.094444,8,459,-7.2375,3.90821
-8.770556,38.094444,8,488,-3.9,2.82033
-8.770556,38.094444,8,516,-6.2875,3.48484
-8.770556,38.094444,8,545,-5.7,2.91792
-8.770556,38.094444,8,574,-6.6,2.84002
-8.770556,38.094444,8,603,-4.2125,3.38882
-8.770556,38.094444,8,1479,-6.2625,2.53712
-8.770556,38.094444,8,1874,-3.6625,2.84049
-8.770556,38.094444,8,2005,-4.85,3.51446
-8.770556,38.094444,8,2137,-2.9375,2.32928
-8.770556,38.094444,8,2926,-7.6,1.78486
-8.770556,38.094444,8,3321,-7.3125,1.01339
-8.770556,38.094444,8,3453,-7.6375,1.84386
-8.770556,38.094444,8,3584,-7.6,1.78486
-8.770556,38.094444,8,3716,-7.1,0.978337
-8.770556,38.094444,8,3847,-7.575,1.51728
-8.770556,38.094444,8,3979,-7.5125,1.41162
-8.770556,38.094444,8,4111,-6.9625,1.09275
-8.770556,38.094444,8,4242,-7.6375,1.70708
-8.770556,38.094444,8,4374,-7.525,1.75398
-8.770556,38.094444,8,4505,-6.975,1.09772
-8.770556,38.094444,8,4637,-7.15,1.27279
-8.770556,38.094444,8,4768,-7.6375,1.70708
-8.770556,38.094444,8,4900,-7.05,0.884792
-8.770556,38.094444,8,5032,-6.775,0.931589
-8.770556,38.094444,8,5163,-7.25,0.684523
-8.770556,38.094444,8,5295,-7.6125,1.87802
-8.770556,38.094444,8,5426,-7.4875,1.66256
-8.770556,38.094444,8,5558,-7.875,1.72192
-8.770556,38.094444,8,5689,-6.3875,3.16067
-8.770556,38.094444,8,5821,-7.6875,2.84527
-8.770556,38.094444,8,5953,-5.975,2.85194
-8.770556,38.094444,8,6084,-6.1125,3.36768
-8.741944,38.314444,3,-120,0,0
-8.741944,38.314444,3,-70,0,0
-8.741944,38.314444,3,-30,0,0
-8.741944,38.314444,3,-10,0,0
-8.741944,38.314444,3,0,0,0
-8.741944,38.314444,3,97,-5.075,4.07001
-8.741944,38.314444,3,129,-4.6,3.86782
-8.741944,38.314444,3,223,-7.9875,3.42655
-8.741944,38.314444,3,276,-7.15,2.76043
-8.741944,38.314444,3,2972,-7.4375,1.90483
-8.741944,38.314444,3,3311,-7.5875,1.94675
-8.741944,38.314444,3,3520,-7.1,2.16333
-8.741944,38.314444,3,3659,-7.6125,1.80589
-8.741944,38.314444,3,3797,-7.25,1.83537
-8.741944,38.314444,3,3940,-7.5125,1.43072
-8.741944,38.314444,3,4086,-6.75,1.08628
-8.741944,38.314444,3,4288,-7.35,1.89209
-8.741944,38.314444,3,4793,-7.5875,1.84115
-8.741944,38.314444,3,4842,-7.4,1.89586
-8.741944,38.314444,3,5054,-7.8125,1.75209
-8.741944,38.314444,3,5177,-7.9875,1.64615
-8.741944,38.314444,3,5298,-6.9875,1.00632
-8.741944,38.314444,3,5383,-7.45,2.90369
-8.741944,38.314444,3,5510,-6.2375,4.57413
-8.741944,38.314444,3,5755,-6.2375,4.70894
-8.741944,38.314444,3,6071,-4.3375,4.79939
-8.733333,39.116667,3,-120,0,0
-8.733333,39.116667,3,-70,0,0
-8.733333,39.116667,3,-30,0,0
-8.733333,39.116667,3,-10,0,0
-8.733333,39.116667,3,0,-7.3625,2.06186
-8.733333,39.116667,3,0,0,0
-8.733333,39.116667,3,1553,-6.425,1.74335
-8.733333,39.116667,3,1741,-7.5,2.51396
-8.733333,39.116667,3,1929,-7.1625,2.2709
-8.733333,39.116667,3,2117,-6.3125,0.920307
-8.733333,39.116667,3,2285,-7,3.30108
-8.733333,39.116667,3,2427,-7.625,3.14631
-8.733333,39.116667,3,2588,-7.9375,2.35429
-8.733333,39.116667,3,2750,-6.6625,1.40198
-8.733333,39.116667,3,2891,-7.975,2.19594
-8.733333,39.116667,3,3073,-4.7375,4.95636
-8.733333,39.116667,3,3316,-6.7125,4.99326
-8.733333,39.116667,3,3477,-4.9875,2.6675
-8.733333,39.116667,3,3639,-5,3.51243
-8.733333,39.116667,3,3800,-5.725,2.34445
-8.733333,39.116667,3,3962,-6.3375,3.44961
-8.733333,39.116667,3,4366,-6.9125,2.29312
-8.733333,39.116667,3,4608,-7.0625,3.92171
-8.733333,39.116667,3,5315,-6.5125,3.04886
-8.733333,39.116667,3,5618,-5.4,3.81501
-8.733333,39.116667,3,6305,-7.2625,3.54882
-8.733333,39.116667,3,6467,-6.775,4.87112
-8.733333,39.116667,3,6628,-7.1,3.33467
-8.733333,39.116667,3,6830,-6.4375,4.38893
-8.733333,39.116667,3,7275,-5.35,3.64966
-8.733333,39.116667,3,7598,-5.5625,3.95291
-8.733333,39.116667,3,7739,-5.075,4.54148
-8.733333,39.116667,3,7821,-4.2375,3.51362
-8.733333,39.116667,3,7832,-7,3.76525
-8.733333,39.116667,3,7837,-5.5375,4.00319
-8.733333,39.116667,3,7843,-5.8,4.04086
-8.733333,39.116667,3,7887,-5.9,4.3733
-8.733333,39.116667,3,7920,-6.7,2.92282
-8.733333,39.116667,3,7931,-6.175,3.6753
-8.733333,39.116667,3,7942,-6.7875,4.41246
-8.733333,39.116667,3,7953,-7.75,3.51771
-8.733333,39.116667,3,7962,-6.5125,4.03465
-8.733333,39.116667,3,8003,-7.9,3.39243
-8.733333,39.116667,3,8019,-7.475,3.6323
-8.733333,39.116667,3,8044,-6.5875,4.4582
-8.733333,39.116667,3,8053,-6.2875,4.25858
-8.733333,39.116667,3,8064,-5.6375,3.82359
-8.733333,39.116667,3,8097,-6,3.92319
-8.733333,39.116667,3,8119,-7.7,3.60159
-8.733333,39.116667,3,8127,-6.8625,3.56328
-8.083333,41.966667,900,-120,0,0
-8.083333,41.966667,900,-70,0,0
-8.083333,41.966667,900,-30,0,0
-8.083333,41.966667,900,-10,0,0
-8.083333,41.966667,900,0,-2.475,1.50594
-8.083333,41.966667,900,0,0,0
-8.083333,41.966667,900,5845,-2.725,3.62442
-7.705833,40.2825,1600,-120,0,0
-7.705833,40.2825,1600,-70,0,0
-7.705833,40.2825,1600,-30,0,0
-7.705833,40.2825,1600,-10,0,0
-7.705833,40.2825,1600,0,0,0
-7.705833,40.2825,1600,0,2.125,2.73274
-7.705833,40.2825,1600,6083,-0.375,2.95671
-7.636111,40.362778,1650,-120,0,0
-7.636111,40.362778,1650,-70,0,0
-7.636111,40.362778,1650,-30,0,0
-7.636111,40.362778,1650,-10,0,0
-7.636111,40.362778,1650,0,0,0
-7.636111,40.362778,1650,0,4.45,3.62728
-7.636111,40.362778,1650,38.22,4.35,4.75365
-7.636111,40.362778,1650,76.44,5.025,3.67997
-7.636111,40.362778,1650,114.66,-0.85,4.14039
-7.636111,40.362778,1650,152.88,5.15,3.64927
-7.636111,40.362778,1650,191.1,1.3125,3.24893
-7.636111,40.362778,1650,229.32,4.325,3.91581
-7.636111,40.362778,1650,267.54,1.275,3.20836
-7.636111,40.362778,1650,305.76,2.3,2.1987
-7.636111,40.362778,1650,382.21,4.325,3.91581
-7.636111,40.362778,1650,458.65,1.6125,2.41213
-7.636111,40.362778,1650,535.09,2.1875,2.61612
-7.636111,40.362778,1650,611.53,1.3125,1.63745
-7.636111,40.362778,1650,726.2,1.5375,2.24368
-7.636111,40.362778,1650,764.42,1.3375,2.1327
-7.636111,40.362778,1650,815.68,1.1625,1.69785
-7.636111,40.362778,1650,1229.31,1.125,2.28082
-7.636111,40.362778,1650,1436.13,1.025,2.02819
-7.636111,40.362778,1650,1746.36,0.9625,2.78359
-7.636111,40.362778,1650,1953.18,-0.275,0.884388
-7.636111,40.362778,1650,2160,0.0375,0.881456
-7.636111,40.362778,1650,2366.81,-0.0749999,0.728501
-7.636111,40.362778,1650,2780.45,0.7,2.06398
-7.636111,40.362778,1650,2987.27,0.5,1.28285
-7.636111,40.362778,1650,3194.09,1.675,2.19399
-7.636111,40.362778,1650,3297.5,0.5125,1.26879
-7.636111,40.362778,1650,3400.9,0.6375,3.29499
-7.636111,40.362778,1650,3566,0.1125,2.65999
-7.636111,40.362778,1650,3668.52,0.75,2.41128
-7.636111,40.362778,1650,3771.04,0.8375,2.17514
-7.636111,40.362778,1650,3976.07,-0.7125,1.38196
-7.636111,40.362778,1650,4181.11,1.65,2.22068
-7.636111,40.362778,1650,4283.63,1.575,2.5387
-7.636111,40.362778,1650,4386.15,0.325,2.81564
-7.636111,40.362778,1650,4488.66,2.15,3.38442
-7.636111,40.362778,1650,4591.18,1.6,2.57793
-7.636111,40.362778,1650,4693.7,3.375,2.78606
-7.636111,40.362778,1650,4796.22,-0.8375,0.843356
-7.636111,40.362778,1650,4847.48,0.55,2.49399
-7.636111,40.362778,1650,4898.74,-0.2375,1.73365
-7.636111,40.362778,1650,5026.19,0.85,2.69391
-7.636111,40.362778,1650,5178.59,-0.275,0.813722
-7.636111,40.362778,1650,5330.99,0.1875,2.2171
-7.636111,40.362778,1650,5483.39,1.025,2.72279
-7.636111,40.362778,1650,5635.78,0.0625,1.46476
-7.636111,40.362778,1650,5788.18,-1.2375,3.10527
-7.636111,40.362778,1650,5864.38,-0.2,1.5128
-7.636111,40.362778,1650,5940.58,-0.15,2.80051
-7.636111,40.362778,1650,6092.97,-1.9875,0.865922
-7.636111,40.362778,1650,6245.37,-1.1125,1.39329
-7.636111,40.362778,1650,6397.77,-1.375,1.85838
-7.636111,40.362778,1650,6550.17,-1.25,3.25049
-7.636111,40.362778,1650,6702.56,-1.15,3.26934
-7.636111,40.362778,1650,6854.96,-0.6625,2.9223
-7.636111,40.362778,1650,7007.36,1.25,4.61024
-7.636111,40.362778,1650,7159.76,-1.675,1.19254
-7.636111,40.362778,1650,7312.15,-1,2.92477
-7.636111,40.362778,1650,7464.55,-0.975,1.39566
-7.636111,40.362778,1650,7616.95,-0.4875,2.75393
-7.636111,40.362778,1650,7769.34,-0.0625,3.15094
-7.636111,40.362778,1650,7921.74,-0.35,2.8051
-7.636111,40.362778,1650,8074.14,-0.675,2.91388
-7.636111,40.362778,1650,8226.54,-1.15,3.26934
-7.636111,40.362778,1650,8378.93,-0.575,3.16216
-7.636111,40.362778,1650,8683.73,-0.75,3.37597
-7.636111,40.362778,1650,8988.52,-0.4875,2.75393
-7.636111,40.362778,1650,9293.32,-0.75,2.84304
-7.636111,40.362778,1650,9598.11,-0.75,2.84304
-7.636111,40.362778,1650,9963.86,0.7,0.72111
-7.636111,40.362778,1650,10207.7,-0.15,1.09153
-7.636111,40.362778,1650,10512.5,0.9,1.27167
-7.636111,40.362778,1650,10817.3,0.6375,1.29387
-7.636111,40.362778,1650,11122.1,0.525,0.919239
-7.636111,40.362778,1650,11426.9,0.875,4.16061
-7.636111,40.362778,1650,11731.7,0.3125,0.961305
-7.636111,40.362778,1650,11884.1,0.7625,4.43394
-7.636111,40.362778,1650,12188.9,-0.2875,1.72828
-7.636111,40.362778,1650,12341.3,-1.225,2.26511
-7.636111,40.362778,1650,12493.7,-0.0875,1.40757
-7.576389,40.341667,1405,-120,0,0
-7.576389,40.341667,1405,-70,0,0
-7.576389,40.341667,1405,-30,0,0
-7.576389,40.341667,1405,-10,0,0
-7.576389,40.341667,1405,0,0,0
-7.576389,40.341667,1405,6033,-2.1625,2.59226
-7.576389,40.341667,1409,-120,0,0
-7.576389,40.341667,1409,-70,0,0
-7.576389,40.341667,1409,-30,0,0
-7.576389,40.341667,1409,-10,0,0
-7.576389,40.341667,1409,0,0,0
-7.576389,40.341667,1409,11.2,0.175,4.39472
-7.576389,40.341667,1409,16.77,-0.9875,2.56651
-7.576389,40.341667,1409,22.33,-1.0375,3.43717
-7.576389,40.341667,1409,27.9,-0.975,3.3066
-7.576389,40.341667,1409,33.46,-1.1875,3.49344
-7.576389,40.341667,1409,39.02,-0.875,3.34525
-7.576389,40.341667,1409,44.59,0.15,2.46808
-7.576389,40.341667,1409,50.15,-0.825,3.37332
-7.576389,40.341667,1409,55.71,-1.0375,3.29456
-7.576389,40.341667,1409,61.28,1.0125,2.03501
-7.576389,40.341667,1409,66.84,1.0875,2.01596
-7.576389,40.341667,1409,72.4,-0.075,1.5791
-7.576389,40.341667,1409,77.97,-0.1125,1.41466
-7.576389,40.341667,1409,83.53,0.3,1.53623
-7.576389,40.341667,1409,103,-2,2.4588
-7.576389,40.341667,1409,105.79,-0.825,3.37332
-7.576389,40.341667,1409,108.57,0.675,2.13391
-7.576389,40.341667,1409,111.35,-0.6875,3.20376
-7.576389,40.341667,1409,114.13,-1,3.31059
-7.576389,40.341667,1409,116.91,1.1,2.01494
-7.576389,40.341667,1409,121.09,0.825,2.17436
-7.576389,40.341667,1409,128.04,0.4375,2.24623
-7.576389,40.341667,1409,135,1.05,1.73946
-7.576389,40.341667,1409,253.33,0.575,0.87137
-7.576389,40.341667,1409,371.66,-0.1125,1.41466
-7.576389,40.341667,1409,490,0.8125,1.09602
-7.576389,40.341667,1409,608.33,0.325,0.97064
-7.576389,40.341667,1409,726.66,0.7125,1.26653
-7.576389,40.341667,1409,845,-0.0375001,1.454
-7.576389,40.341667,1409,965,0.4875,1.35587
-7.576389,40.341667,1409,1085,-0.0125,1.14447
-7.576389,40.341667,1409,1205,-0.1625,1.41415
-7.576389,40.341667,1409,1325,-0.1625,1.38969
-7.576389,40.341667,1409,1325.62,-0.6375,2.50482
-7.576389,40.341667,1409,1326.25,-0.5125,2.02797
-7.576389,40.341667,1409,1326.87,0.775,1.15109
-7.576389,40.341667,1409,1327.5,0.4875,1.35587
-7.576389,40.341667,1409,1328.75,-0.1625,1.38969
-7.576389,40.341667,1409,1329.37,-0.6375,2.50482
-7.576389,40.341667,1409,1346.92,-0.725,2.45109
-7.576389,40.341667,1409,1363.84,-0.1625,1.38969
-7.576389,40.341667,1409,1380.76,-1.6125,2.23251
-7.576389,40.341667,1409,1397.69,0,1.15511
-7.576389,40.341667,1409,1414.61,-0.1625,1.38969
-7.576389,40.341667,1409,1431.53,-0.1625,1.38969
-7.576389,40.341667,1409,1448.46,-0.1625,1.38969
-7.576389,40.341667,1409,1465.38,-0.1625,1.38969
-7.576389,40.341667,1409,1482.3,0.4875,1.35587
-7.576389,40.341667,1409,1499.23,0.0124998,1.11411
-7.576389,40.341667,1409,1533.07,-0.425,1.38022
-7.576389,40.341667,1409,1550,0.1375,1.36585
-7.576389,40.341667,1409,1638.57,-0.375,1.40077
-7.576389,40.341667,1409,1727.14,-1.1125,2.34669
-7.576389,40.341667,1409,1815.71,-0.325,1.44692
-7.576389,40.341667,1409,1904.28,-0.375,1.40077
-7.576389,40.341667,1409,1992.85,-0.325,1.44692
-7.576389,40.341667,1409,2081.42,-0.375,1.40077
-7.576389,40.341667,1409,2170,-0.375,1.40077
-7.576389,40.341667,1409,2234.28,-0.375,1.40077
-7.576389,40.341667,1409,2298.57,-0.3125,1.36428
-7.576389,40.341667,1409,2362.85,-0.15,1.42428
-7.576389,40.341667,1409,2427.14,-0.3125,1.36428
-7.576389,40.341667,1409,2491.42,0.1625,2.31513
-7.576389,40.341667,1409,2555.71,-0.325,1.44692
-7.576389,40.341667,1409,2620,-0.325,1.44692
-7.576389,40.341667,1409,2630.62,-0.375,1.40077
-7.576389,40.341667,1409,2641.25,-0.325,1.44692
-7.576389,40.341667,1409,2651.87,-0.325,1.44692
-7.576389,40.341667,1409,2662.5,-0.15,1.42428
-7.576389,40.341667,1409,2673.12,-0.15,1.42428
-7.576389,40.341667,1409,2683.75,-0.15,1.4
-7.576389,40.341667,1409,2694.37,-0.15,1.42428
-7.576389,40.341667,1409,2705,0.1375,1.36585
-7.576389,40.341667,1409,2765.71,0.1375,1.36585
-7.576389,40.341667,1409,2826.42,-0.3,1.59194
-7.576389,40.341667,1409,2887.14,-0.35,1.44024
-7.576389,40.341667,1409,2947.85,-0.15,1.42428
-7.576389,40.341667,1409,3008.57,-0.775,1.74254
-7.576389,40.341667,1409,3069.28,-0.575,1.54434
-7.576389,40.341667,1409,3130,-0.325,1.44692
-7.576389,40.341667,1409,3190.71,-0.375,1.48396
-7.576389,40.341667,1409,3251.42,-0.3375,1.38248
-7.576389,40.341667,1409,3312.14,-0.775,1.74254
-7.576389,40.341667,1409,3372.85,0,1.15511
-7.576389,40.341667,1409,3433.57,-0.775,1.74254
-7.576389,40.341667,1409,3555,-0.3625,1.27609
-7.576389,40.341667,1409,3625,-0.8,1.38254
-7.576389,40.341667,1409,3695,-0.6,2.67689
-7.576389,40.341667,1409,3765,-0.625,1.62019
-7.576389,40.341667,1409,3835,0.375,2.10696
-7.576389,40.341667,1409,3905,0.475,2.22823
-7.576389,40.341667,1409,3975,0.225,1.1158
-7.576389,40.341667,1409,4045,-0.3375,1.30815
-7.576389,40.341667,1409,4115,-1.5125,2.55647
-7.576389,40.341667,1409,4185,-0.9,1.368
-7.576389,40.341667,1409,4255,-1.625,2.20632
-7.576389,40.341667,1409,4325,-0.2,1.09153
-7.576389,40.341667,1409,4395,-0.8625,1.40401
-7.576389,40.341667,1409,4465,-0.825,1.45676
-7.576389,40.341667,1409,4523.52,-0.675,1.19851
-7.576389,40.341667,1409,4570.58,-0.975,1.31448
-7.576389,40.341667,1409,4617.64,-1.1625,1.046
-7.576389,40.341667,1409,4664.7,-1.575,3.54391
-7.576389,40.341667,1409,4711.76,-0.9375,1.30487
-7.576389,40.341667,1409,4758.82,-0.5375,1.43022
-7.576389,40.341667,1409,4805.88,-0.0875001,1.1256
-7.576389,40.341667,1409,4852.94,-0.4,1.12758
-7.576389,40.341667,1409,4900,-0.2125,1.49517
-7.576389,40.341667,1409,4930,-0.65,1.59821
-7.576389,40.341667,1409,4960,0.125,1.06066
-7.576389,40.341667,1409,4990,-0.3,1.34801
-7.576389,40.341667,1409,5020,-0.3875,1.41263
-7.576389,40.341667,1409,5050,-1.0625,1.59099
-7.576389,40.341667,1409,5080,-0.575,1.54434
-7.576389,40.341667,1409,5110,-0.3125,1.21354
-7.576389,40.341667,1409,5140,0.0249999,2.41646
-7.576389,40.341667,1409,5170,-0.3125,1.21354
-7.576389,40.341667,1409,5200,-0.575,1.91591
-7.576389,40.341667,1409,5230,-0.0875001,1.1256
-7.576389,40.341667,1409,5260,-0.225,1.40178
-7.576389,40.341667,1409,5342.14,-1.625,2.31686
-7.576389,40.341667,1409,5424.28,-0.075,1.33283
-7.576389,40.341667,1409,5506.42,-0.3,1.59194
-7.576389,40.341667,1409,5588.57,-1.0625,1.59099
-7.576389,40.341667,1409,5670.71,-1.175,1.64121
-7.576389,40.341667,1409,5752.85,-0.775,1.74254
-7.576389,40.341667,1409,5835,-1.3625,2.64464
-7.576389,40.341667,1409,5910.55,-0.8875,1.59413
-7.576389,40.341667,1409,5986.11,-0.9,1.57752
-7.576389,40.341667,1409,6061.66,-1.0125,1.10381
-7.576389,40.341667,1409,6137.22,-1.2375,1.48318
-7.576389,40.341667,1409,6212.77,-0.1875,2.42513
-7.576389,40.341667,1409,6288.33,-1.2875,2.29
-7.576389,40.341667,1409,6363.88,-1.375,1.52947
-7.576389,40.341667,1409,6439.44,-0.8,1.38254
-7.576389,40.341667,1409,6515,-1.2375,3.07568
-7.576389,40.341667,1409,6610.83,-1.8125,3.00211
-7.576389,40.341667,1409,6706.66,-2.175,1.84836
-7.576389,40.341667,1409,6802.5,-1.525,1.17443
-7.576389,40.341667,1409,6898.33,-1.675,2.59876
-7.576389,40.341667,1409,6994.16,-0.8,2.04101
-7.576389,40.341667,1409,7090,-1.025,2.21666
-7.576389,40.341667,1409,7117.66,-2.05,1.97339
-7.576389,40.341667,1409,7145.33,-1.225,1.48685
-7.576389,40.341667,1409,7173,-2.05,2.55511
-7.576389,40.341667,1409,7200.66,-1.7375,2.53374
-7.576389,40.341667,1409,7228.33,-1.0125,2.20741
-7.576389,40.341667,1409,7256,-1.0125,2.20741
-7.576389,40.341667,1409,7283.66,-1.5125,2.16692
-7.576389,40.341667,1409,7311.33,-1.5625,1.63265
-7.576389,40.341667,1409,7339,-2.0625,2.55731
-7.576389,40.341667,1409,7366.66,-1.2875,2.36005
-7.576389,40.341667,1409,7394.33,-0.6625,2.17777
-7.576389,40.341667,1409,7422,-0.7,1.52971
-7.576389,40.341667,1409,7449.66,-2.3125,0.701911
-7.576389,40.341667,1409,7477.33,-1.3125,1.91045
-7.576389,40.341667,1409,7505,-0.5875,2.13905
-7.576389,40.341667,1409,7555.81,-0.725,2.22502
-7.576389,40.341667,1409,7606.63,-1.2875,2.36005
-7.576389,40.341667,1409,7657.45,-1.6375,1.48799
-7.576389,40.341667,1409,7708.27,-1.8875,2.24464
-7.576389,40.341667,1409,7759.09,-1.2875,2.36005
-7.576389,40.341667,1409,7809.91,-1.025,2.21666
-7.576389,40.341667,1409,7870.96,-1.025,2.21666
-7.576389,40.341667,1409,7933.15,-2.1625,2.59226
-7.576389,40.341667,1409,7995.33,-1.2875,2.36005
-7.576389,40.341667,1409,8057.52,-0.3625,1.90858
-7.576389,40.341667,1409,8119.7,-1.65,2.15141
-7.576389,40.341667,1409,8181.89,-1.525,2.24229
-7.576389,40.341667,1409,8244.07,-0.3875,3.30516
-7.576389,40.341667,1409,8306.26,-1.45,1.36382
-7.576389,40.341667,1409,8368.44,0.5125,3.28566
-7.576389,40.341667,1409,8430.63,-3.3625,2.56456
-7.576389,40.341667,1409,8492.81,-1.9375,1.34583
-7.576389,40.341667,1409,8555,-1.7125,1.65049
-7.576389,40.341667,1409,8621.15,-2.375,0.839643
-7.576389,40.341667,1409,8687.3,-1.65,1.8213
-7.576389,40.341667,1409,8753.46,-1.0375,2.94324
-7.576389,40.341667,1409,8819.61,-1.875,2.26763
-7.576389,40.341667,1409,8885.76,-1.8,2.28411
-7.576389,40.341667,1409,8951.92,-0.3625,2.6891
-7.576389,40.341667,1409,9018.07,-1.1375,2.30151
-7.576389,40.341667,1409,9084.23,-1.2875,2.43101
-7.576389,40.341667,1409,9150.38,-1.7625,1.90033
-7.576389,40.341667,1409,9216.53,-1.05,2.85607
-7.576389,40.341667,1409,9282.69,-1.5,1.58385
-7.576389,40.341667,1409,9348.84,0.35,3.17265
-7.576389,40.341667,1409,9415,-0.65,2.90418
-7.576389,40.341667,1409,9445.15,0.0874999,3.15433
-7.576389,40.341667,1409,9475.3,-0.7375,3.41548
-7.576389,40.341667,1409,9505.45,0.9875,3.42988
-7.576389,40.341667,1409,9535.6,1.2625,3.69824
-7.576389,40.341667,1409,9565.75,0.55,3.38188
-7.576389,40.341667,1409,9595.9,1.325,3.15493
-7.576389,40.341667,1409,9626.05,1.3125,3.14345
-7.576389,40.341667,1409,9658.41,0.6375,3.3084
-7.576389,40.341667,1409,9743.74,1.1875,2.92205
-7.576389,40.341667,1409,9829.06,0.5125,3.34426
-7.576389,40.341667,1409,9914.39,2.7375,2.16197
-7.576389,40.341667,1409,9999.72,0.3375,3.22222
-7.576389,40.341667,1409,10085,-0.4125,2.81701
-7.576389,40.341667,1409,10170.4,0.275,2.96106
-7.576389,40.341667,1409,10255.7,-0.0875001,3.22155
-7.576389,40.341667,1409,10341,1.325,3.15493
-7.576389,40.341667,1409,10426.3,-1.725,0.78876
-7.576389,40.341667,1409,10511.7,0.45,3.45378
-7.576389,40.341667,1409,10597,-0.6625,2.91299
